PLOT,Accession,LOC,Year,REP,Block,Design,Trial,Settweight,NPH,Vigor,AUDPC_YMV,rAUDPC_YMV,AUDPC_YAD,rAUDPC_YAD,Yield per plot (kg),TTNPL,TTWPL,Yield_udj,YIELD,ATW,DMC,Oxint180Minutes,OXBI
101,TDr8902665,Ubiaja,2020,1,21,Augmented,APT,0.69,5,2,120,0.01,120,0.01,2.89,2.6,0.578,5.78,5.78,0.22,35.33,3,-0.21
102,TDr1525204,Ubiaja,2020,1,21,Augmented,APT,0.49,4,3,231,0.01925,102,0.0085,3,1.25,0.75,6.00,6.00,0.60,26.09,3,-0.08
103,TDrMeccakusa,Ubiaja,2020,1,21,Augmented,APT,0.68,3,3,130,0.010833333,105,0.00875,3.28,1,1.093333333,6.56,6.56,1.09,28.00,3,-0.47
104,TDr9519177,Ubiaja,2020,1,21,Augmented,APT,0.5,3,2,165,0.01375,101.25,0.0084375,3.04,3,1.013333333,7.60,6.08,0.34,28.00,2,-0.18
105,TDr9518544,Ubiaja,2020,1,21,Augmented,APT,0.38,3,3,130,0.010833333,110,0.009166667,1.97,2.666666667,0.656666667,6.57,3.94,0.25,28.67,3,-0.29
106,TDr8902665,Ubiaja,2020,1,22,Augmented,APT,0.73,3,2,120,0.01,115,0.009583333,5.07,3.333333333,1.69,10.14,10.14,0.51,29.33,0,-0.04
107,TDr9519177,Ubiaja,2020,1,22,Augmented,APT,0.56,2,2,187.5,0.015625,120,0.01,1.28,1.5,0.64,3.20,2.56,0.43,28.00,2,-0.03
108,TDr9518544,Ubiaja,2020,1,22,Augmented,APT,0.41,3,3,180,0.015,105,0.00875,3.41,3.333333333,1.136666667,11.37,6.82,0.34,27.33,1,0.12
109,TDrMeccakusa,Ubiaja,2020,1,22,Augmented,APT,0.68,3,2,130,0.010833333,130,0.010833333,3.29,2.333333333,1.096666667,6.58,6.58,0.47,28.67,2,-0.14
110,TDr1526006,Ubiaja,2020,1,22,Augmented,APT,0.59,4,2,120,0.01,102,0.0085,4.46,1.25,1.115,8.92,8.92,0.89,28.00,3,-0.16
111,TDr8902665,Ubiaja,2020,1,23,Augmented,APT,0.71,2,3,120,0.01,108.75,0.0090625,1.11,1,0.555,2.22,2.22,0.56,32.00,2,-0.07
112,TDr9519177,Ubiaja,2020,1,23,Augmented,APT,0.56,2,3,262.5,0.021875,97.5,0.008125,0.77,2,0.385,1.93,1.54,0.19,,,
113,TDr9518544,Ubiaja,2020,1,23,Augmented,APT,0.47,2,3,130,0.010833333,110,0.009166667,1.21,2.5,0.605,4.03,2.42,0.24,26.67,1,0.03
114,TDr1525208,Ubiaja,2020,1,23,Augmented,APT,0.75,3,2,120,0.01,108,0.009,4.78,1.666666667,1.593333333,9.56,9.56,0.96,12.00,3,-0.31
115,TDrMeccakusa,Ubiaja,2020,1,23,Augmented,APT,0.67,3,3,180,0.015,120,0.01,0.89,1.333333333,0.296666667,1.78,1.78,0.22,32.00,1,0.04
1,TDr8902665,Abuja,2020,1,1,Augmented,APT,0.338,5,3,196,0.021777778,162,0.018,4.4,1,0.88,8.80,8.80,0.88,,,
2,TDr9518544,Abuja,2020,1,1,Augmented,APT,0.694,5,3,226.5,0.025166667,147,0.016333333,6.3,6.4,1.26,12.60,12.60,0.20,,,
3,TDrMeccakusa,Abuja,2020,1,1,Augmented,APT,0.75,2,3,220.5,0.0245,156,0.017333333,1.6,1.5,0.8,3.20,3.20,0.53,,,
4,TDr9519177,Abuja,2020,1,1,Augmented,APT,0.75,5,3,214.5,0.023833333,144,0.016,3.6,2.6,0.72,7.20,7.20,0.28,,,
5,TDr1532012,Abuja,2020,1,1,Augmented,APT,0.72,5,3,177,0.019666667,135,0.015,3.6,1,0.72,7.20,7.20,0.72,,,
6,TDrMeccakusa,Abuja,2020,1,2,Augmented,APT,0.75,5,3,226,0.025111111,147,0.016333333,6,1.8,1.2,12.00,12.00,0.67,,,
7,TDr9518544,Abuja,2020,1,2,Augmented,APT,0.697,5,3,219,0.024333333,153,0.017,5.5,2.4,1.1,11.00,11.00,0.46,,,
8,TDr8902665,Abuja,2020,1,2,Augmented,APT,0.329,3,3,207.5,0.023055556,160,0.017777778,1.5,1,0.5,3.00,3.00,0.50,,,
9,TDr9519177,Abuja,2020,1,2,Augmented,APT,0.75,1,3,255,0.028333333,150,0.016666667,2.6,5,2.6,5.20,5.20,0.52,,,
10,TDr1525224,Abuja,2020,1,2,Augmented,APT,0.647,4,2,183.75,0.020416667,138.75,0.015416667,2.3,0.75,0.575,4.60,4.60,0.77,,,
11,TDr9519177,Abuja,2020,1,3,Augmented,APT,0.75,1,3,220,0.024444444,142.5,0.015833333,0.7,3,0.7,1.40,1.40,0.23,,,
12,TDr8902665,Abuja,2020,1,3,Augmented,APT,0.395,3,3,186,0.020666667,190,0.021111111,3,1.333333333,1,6.00,6.00,0.75,,,
13,TDr1525113,Abuja,2020,1,3,Augmented,APT,0.417,4,2,240,0.026666667,120,0.013333333,4.5,1.25,1.125,9.00,9.00,0.90,,,
14,TDrMeccakusa,Abuja,2020,1,3,Augmented,APT,0.75,3,2,227.5,0.025277778,187.5,0.020833333,2,1.666666667,0.666666667,4.00,4.00,0.40,,,
15,TDr9518544,Abuja,2020,1,3,Augmented,APT,0.701,5,3,213,0.023666667,147,0.016333333,6.9,2.4,1.38,13.80,13.80,0.58,,,
16,TDr9519177,Abuja,2020,1,4,Augmented,APT,0.75,3,3,215,0.023888889,140,0.015555556,4.8,2,1.6,9.60,9.60,0.80,,,
17,TDr8902665,Abuja,2020,1,4,Augmented,APT,0.577,4,3,187.5,0.020833333,171.75,0.019083333,7.5,1.75,1.875,15.00,15.00,1.07,,,
18,TDr1531002,Abuja,2020,1,4,Augmented,APT,0.75,4,2,259.5,0.028833333,150,0.016666667,3.3,2.25,0.825,6.60,6.60,0.37,,,
19,TDr9518544,Abuja,2020,1,4,Augmented,APT,0.695,5,3,226.5,0.025166667,156,0.017333333,5.3,2.2,1.06,10.60,10.60,0.48,,,
20,TDrMeccakusa,Abuja,2020,1,4,Augmented,APT,0.75,4,2,217.5,0.024166667,150,0.016666667,1.8,1.5,0.45,3.60,3.60,0.30,,,
21,TDr9519177,Abuja,2020,1,5,Augmented,APT,0.75,4,3,199.5,0.022166667,153.75,0.017083333,5.2,2.5,1.3,10.40,10.40,0.52,,,
22,TDr9518544,Abuja,2020,1,5,Augmented,APT,0.66,4,3,197.25,0.021916667,157.5,0.0175,3.7,2,0.925,7.40,7.40,0.46,,,
23,TDr8902665,Abuja,2020,1,5,Augmented,APT,0.324,3,2,210,0.023333333,165,0.018333333,1.7,1.666666667,0.566666667,3.40,3.40,0.34,,,
24,TDrMeccakusa,Abuja,2020,1,5,Augmented,APT,0.75,2,2,201,0.022333333,129,0.014333333,2.1,3,1.05,4.20,4.20,0.35,,,
25,TDr1542024,Abuja,2020,1,5,Augmented,APT,0.75,2,2,258,0.028666667,135,0.015,1.8,1,0.9,3.60,3.60,0.90,,,
26,TDr9518544,Abuja,2020,1,6,Augmented,APT,0.75,3,3,190,0.021111111,140,0.015555556,3.6,4,1.2,7.20,7.20,0.30,,,
27,TDr1525178,Abuja,2020,1,6,Augmented,APT,0.665,1,1,180,0.02,129,0.014333333,0.5,2,0.5,1.00,1.00,0.25,,,
28,TDr9519177,Abuja,2020,1,6,Augmented,APT,0.75,1,2,225,0.025,135,0.015,2,4,2,4.00,4.00,0.50,,,
29,TDr8902665,Abuja,2020,1,6,Augmented,APT,0.321,4,3,182.25,0.02025,158,0.017555556,3.7,1.25,0.925,7.40,7.40,0.74,,,
30,TDrMeccakusa,Abuja,2020,1,6,Augmented,APT,0.75,5,3,234,0.026,135,0.015,4.1,1.6,0.82,8.20,8.20,0.51,,,
31,TDr9519177,Abuja,2020,1,7,Augmented,APT,0.75,2,3,225,0.025,135,0.015,2.7,2,1.35,5.40,5.40,0.68,,,
32,TDr1525067,Abuja,2020,1,7,Augmented,APT,0.675,3,2,223,0.024777778,135,0.015,2.8,1,0.933333333,5.60,5.60,0.93,,,
33,TDrMeccakusa,Abuja,2020,1,7,Augmented,APT,0.75,2,2,220.5,0.0245,135,0.015,2,2,1,4.00,4.00,0.50,,,
34,TDr9518544,Abuja,2020,1,7,Augmented,APT,0.75,3,2,207.5,0.023055556,147.5,0.016388889,2.8,1,0.933333333,5.60,5.60,0.93,,,
35,TDr8902665,Abuja,2020,1,7,Augmented,APT,0.385,5,3,204,0.022666667,162,0.018,5.1,2.4,1.02,10.20,10.20,0.43,,,
36,TDr8902665,Abuja,2020,1,8,Augmented,APT,0.21,4,2,219.75,0.024416667,138.75,0.015416667,3.4,1,0.85,6.80,6.80,0.85,,,
37,TDr9519177,Abuja,2020,1,8,Augmented,APT,0.75,4,3,198.75,0.022083333,146.25,0.01625,5.6,2.5,1.4,11.20,11.20,0.56,,,
38,TDr9518544,Abuja,2020,1,8,Augmented,APT,0.75,4,3,216,0.024,157.5,0.0175,7.6,3,1.9,15.20,15.20,0.63,,,
39,TDr1542068,Abuja,2020,1,8,Augmented,APT,0.75,4,3,210,0.023333333,146.25,0.01625,5.9,1.25,1.475,11.80,11.80,1.18,,,
40,TDrMeccakusa,Abuja,2020,1,8,Augmented,APT,0.75,2,3,207,0.023,163.5,0.018166667,2.4,1,1.2,4.80,4.80,1.20,,,
41,TDrMeccakusa,Abuja,2020,1,9,Augmented,APT,0.559,4,2,209.25,0.02325,161.25,0.017916667,4.9,1.5,1.225,9.80,9.80,0.82,,,
42,TDr1525145,Abuja,2020,1,9,Augmented,APT,0.486,2,2,180,0.02,,,3.1,2,1.55,6.20,6.20,0.78,,,
43,TDr9518544,Abuja,2020,1,9,Augmented,APT,0.711,4,2,212.25,0.023583333,135,0.015,3.8,2.75,0.95,7.60,7.60,0.35,,,
44,TDr8902665,Abuja,2020,1,9,Augmented,APT,0.275,5,2,183,0.020333333,147,0.016333333,2.5,1.2,0.5,5.00,5.00,0.42,,,
45,TDr9519177,Abuja,2020,1,9,Augmented,APT,0.75,4,2,191.25,0.02125,138.75,0.015416667,2.5,2,0.625,5.00,5.00,0.31,,,
46,TDr8902665,Abuja,2020,1,10,Augmented,APT,0.273,5,2,183,0.020333333,150,0.016666667,1.7,1.2,0.34,3.40,3.40,0.28,,,
47,TDrMeccakusa,Abuja,2020,1,10,Augmented,APT,0.75,5,3,186,0.020666667,138,0.015333333,3.9,2.4,0.78,7.80,7.80,0.33,,,
48,TDr1526015,Abuja,2020,1,10,Augmented,APT,0.75,4,2,187.5,0.020833333,120,0.013333333,3.2,1,0.8,6.40,6.40,0.80,,,
49,TDr9519177,Abuja,2020,1,10,Augmented,APT,0.75,1,2,187.5,0.020833333,135,0.015,1,2,1,2.00,2.00,0.50,,,
50,TDr9518544,Abuja,2020,1,10,Augmented,APT,0.73,5,3,226.5,0.025166667,156,0.017333333,3.6,2.6,0.72,7.20,7.20,0.28,,,
51,TDr9518544,Abuja,2020,1,11,Augmented,APT,0.729,5,3,207,0.023,162,0.018,7.5,2.4,1.5,15.00,15.00,0.63,,,
52,TDr1525210,Abuja,2020,1,11,Augmented,APT,0.75,3,2,201.75,0.022416667,140,0.015555556,4.6,1.666666667,1.533333333,9.20,9.20,0.92,,,
53,TDrMeccakusa,Abuja,2020,1,11,Augmented,APT,0.75,2,2,183.75,0.020416667,135,0.015,0.8,2,0.4,1.60,1.60,0.20,,,
54,TDr9519177,Abuja,2020,1,11,Augmented,APT,0.75,3,3,205,0.022777778,140,0.015555556,2.12,2.333333333,0.706666667,4.24,4.24,0.30,,,
55,TDr8902665,Abuja,2020,1,11,Augmented,APT,0.474,4,3,176.25,0.019583333,161.25,0.017916667,4.5,1.5,1.125,9.00,9.00,0.75,,,
56,TDr9519177,Abuja,2020,1,12,Augmented,APT,0.75,2,3,195,0.021666667,140,0.015555556,2.3,2,1.15,4.60,4.60,0.58,,,
57,TDr9518544,Abuja,2020,1,12,Augmented,APT,0.675,5,3,192,0.021333333,147,0.016333333,2.8,2.2,0.56,5.60,5.60,0.25,,,
58,TDr1554004,Abuja,2020,1,12,Augmented,APT,0.642,3,3,213,0.023666667,155,0.017222222,5.6,2,1.866666667,11.20,11.20,0.93,,,
59,TDr8902665,Abuja,2020,1,12,Augmented,APT,0.43,4,3,172.5,0.019166667,153.75,0.017083333,5.3,1,1.325,10.60,10.60,1.33,,,
60,TDrMeccakusa,Abuja,2020,1,12,Augmented,APT,0.75,4,3,218.25,0.02425,153.75,0.017083333,3.1,1.75,0.775,6.20,6.20,0.44,,,
61,TDr9519177,Abuja,2020,1,13,Augmented,APT,0.75,4,3,197.25,0.021916667,146.25,0.01625,7.4,1,1.85,14.80,14.80,1.85,,,
62,TDr9518544,Abuja,2020,1,13,Augmented,APT,0.76,4,3,191.25,0.02125,142.5,0.015833333,2.5,1.75,0.625,5.00,5.00,0.36,,,
63,TDrMeccakusa,Abuja,2020,1,13,Augmented,APT,0.75,4,3,205,0.022777778,142.5,0.015833333,3.3,1.5,0.825,6.60,6.60,0.55,,,
64,TDr1526027,Abuja,2020,1,13,Augmented,APT,0.727,1,3,172.5,0.019166667,135,0.015,2.5,2,2.5,5.00,5.00,1.25,,,
65,TDr8902665,Abuja,2020,1,13,Augmented,APT,0.317,4,3,230.25,0.025583333,159.75,0.01775,3.7,1,0.925,7.40,7.40,0.93,,,
66,TDrMeccakusa,Abuja,2020,1,14,Augmented,APT,0.75,3,3,207.5,0.023055556,167.5,0.018611111,3.4,2,1.133333333,6.80,6.80,0.57,,,
67,TDr9518544,Abuja,2020,1,14,Augmented,APT,0.75,2,3,172.5,0.019166667,153.75,0.017083333,1,2,0.5,2.00,2.00,0.25,,,
68,TDr1532006,Abuja,2020,1,14,Augmented,APT,0.75,5,3,189,0.021,141,0.015666667,5.6,1.6,1.12,11.20,11.20,0.70,,,
69,TDr9519177,Abuja,2020,1,14,Augmented,APT,0.75,1,3,195,0.021666667,127.5,0.014166667,1.4,2,1.4,2.80,2.80,0.70,,,
70,TDr8902665,Abuja,2020,1,14,Augmented,APT,0.45,4,3,206,0.022888889,150,0.016666667,5.2,1,1.3,10.40,10.40,1.30,,,
71,TDrMeccakusa,Abuja,2020,1,15,Augmented,APT,0.75,2,3,195,0.021666667,135,0.015,1.6,2.5,0.8,3.20,3.20,0.32,,,
72,TDr8902665,Abuja,2020,1,15,Augmented,APT,0.562,5,3,180,0.02,153,0.017,5.7,2,1.14,11.40,11.40,0.57,,,
73,TDr9518544,Abuja,2020,1,15,Augmented,APT,0.45,3,3,200,0.022222222,140,0.015555556,3.9,4.666666667,1.3,7.80,7.80,0.28,,,
74,TDr9519177,Abuja,2020,1,15,Augmented,APT,0.75,2,3,225,0.025,135,0.015,3.1,2,1.55,6.20,6.20,0.78,,,
75,TDr1542027,Abuja,2020,1,15,Augmented,APT,0.75,5,3,228,0.025333333,135,0.015,8.4,2,1.68,16.80,16.80,0.84,,,
76,TDr9519177,Abuja,2020,1,16,Augmented,APT,0.75,1,2,215,0.023888889,135,0.015,1.8,1,1.8,3.60,3.60,1.80,,,
77,TDr1525151,Abuja,2020,1,16,Augmented,APT,0.644,4,2,210,0.023333333,135,0.015,4.6,1.25,1.15,9.20,9.20,0.92,,,
78,TDr9518544,Abuja,2020,1,16,Augmented,APT,0.67,3,2,210,0.023333333,135,0.015,2.2,2,0.733333333,4.40,4.40,0.37,,,
79,TDr8902665,Abuja,2020,1,16,Augmented,APT,0.499,4,3,165,0.018333333,153.75,0.017083333,6.2,1.75,1.55,12.40,12.40,0.89,,,
80,TDrMeccakusa,Abuja,2020,1,16,Augmented,APT,0.75,4,3,208.5,0.023166667,135,0.015,8.7,1.75,2.175,17.40,17.40,1.24,,,
81,TDrMeccakusa,Abuja,2020,1,17,Augmented,APT,0.75,2,2,202.5,0.0225,135,0.015,2.5,4.5,1.25,5.00,5.00,0.28,,,
82,TDr9519177,Abuja,2020,1,17,Augmented,APT,0.75,3,2,216.25,0.024027778,191.25,0.02125,1.7,1,0.566666667,3.40,3.40,0.57,,,
83,TDr8902665,Abuja,2020,1,17,Augmented,APT,0.502,5,3,195,0.021666667,165,0.018333333,6.2,1.8,1.24,12.40,12.40,0.69,,,
84,TDr9518544,Abuja,2020,1,17,Augmented,APT,0.75,4,3,210,0.023333333,161.25,0.017916667,5.5,2.75,1.375,11.00,11.00,0.50,,,
85,TDr1531005,Abuja,2020,1,17,Augmented,APT,0.75,2,2,202.5,0.0225,135,0.015,1,1,0.5,2.00,2.00,0.50,,,
86,TDr9518544,Abuja,2020,1,18,Augmented,APT,0.75,4,2,183.75,0.020416667,138.75,0.015416667,2,1.5,0.5,4.00,4.00,0.33,,,
87,TDrMeccakusa,Abuja,2020,1,18,Augmented,APT,0.75,2,2,223.5,0.024833333,135,0.015,1.8,1.5,0.9,3.60,3.60,0.60,,,
88,TDr1525140,Abuja,2020,1,18,Augmented,APT,0.352,3,3,219.75,0.024416667,135,0.015,4.9,1,1.633333333,9.80,9.80,1.63,,,
89,TDr8902665,Abuja,2020,1,18,Augmented,APT,0.515,5,3,213,0.023666667,147,0.016333333,5.9,2.4,1.18,11.80,11.80,0.49,,,
90,TDr9519177,Abuja,2020,1,18,Augmented,APT,0.75,2,2,202.5,0.0225,135,0.015,2.3,2.5,1.15,4.60,4.60,0.46,,,
91,TDr1525183,Abuja,2020,1,19,Augmented,APT,0.75,4,3,224.25,0.024916667,129,0.014333333,3.5,1,0.875,7.00,7.00,0.88,,,
92,TDr9519177,Abuja,2020,1,19,Augmented,APT,0.75,3,3,190,0.021111111,135,0.015,2.1,2,0.7,4.20,4.20,0.35,,,
93,TDrMeccakusa,Abuja,2020,1,19,Augmented,APT,0.75,4,2,203.25,0.022583333,158.25,0.017583333,2.9,2,0.725,5.80,5.80,0.36,,,
94,TDr8902665,Abuja,2020,1,19,Augmented,APT,0.529,5,3,201,0.022333333,174,0.019333333,12,2.4,2.4,24.00,24.00,1.00,,,
95,TDr9518544,Abuja,2020,1,19,Augmented,APT,0.75,,,,,,,,,,,,,,,
96,TDr1544004,Abuja,2020,1,20,Augmented,APT,0.684,4,3,262.5,0.029166667,187.5,0.020833333,5,2.5,1.25,10.00,10.00,0.50,,,
97,TDr9519177,Abuja,2020,1,20,Augmented,APT,0.75,3,2,210,0.023333333,135,0.015,2.3,2.333333333,0.766666667,4.60,4.60,0.33,,,
98,TDr9518544,Abuja,2020,1,20,Augmented,APT,0.75,3,3,195,0.021666667,155,0.017222222,3.7,3,1.233333333,7.40,7.40,0.41,,,
99,TDr8902665,Abuja,2020,1,20,Augmented,APT,0.529,3,3,195,0.021666667,173.75,0.019305556,3.6,2,1.2,7.20,7.20,0.60,,,
100,TDrMeccakusa,Abuja,2020,1,20,Augmented,APT,0.75,3,3,212,0.023555556,146,0.016222222,3.4,2.333333333,1.133333333,6.80,6.80,0.49,,,
101,TDr8902665,Abuja,2020,1,21,Augmented,APT,0.512,2,3,198.75,0.022083333,176.25,0.019583333,2.1,1.5,1.05,4.20,4.20,0.70,,,
102,TDr1525204,Abuja,2020,1,21,Augmented,APT,0.75,5,3,267,0.029666667,144,0.016,5.4,1,1.08,10.80,10.80,1.08,,,
103,TDrMeccakusa,Abuja,2020,1,21,Augmented,APT,0.75,2,3,222,0.024666667,135,0.015,1.3,1.5,0.65,2.60,2.60,0.43,,,
104,TDr9519177,Abuja,2020,1,21,Augmented,APT,0.75,3,3,195,0.021666667,140,0.015555556,4.7,2,1.566666667,9.40,9.40,0.78,,,
105,TDr9518544,Abuja,2020,1,21,Augmented,APT,0.75,1,3,195,0.021666667,180,0.02,1.9,2,1.9,3.80,3.80,0.95,,,
106,TDr8902665,Abuja,2020,1,22,Augmented,APT,0.528,5,3,204,0.022666667,159,0.017666667,3.8,1,0.76,7.60,7.60,0.76,,,
107,TDr9519177,Abuja,2020,1,22,Augmented,APT,0.75,3,3,225,0.025,165,0.018333333,4.6,1.333333333,1.533333333,9.20,9.20,1.15,,,
108,TDr9518544,Abuja,2020,1,22,Augmented,APT,0.75,5,3,201,0.022333333,144,0.016,6,4.4,1.2,12.00,12.00,0.27,,,
109,TDrMeccakusa,Abuja,2020,1,22,Augmented,APT,0.75,3,3,217.5,0.024166667,157.5,0.0175,4,2.333333333,1.333333333,8.00,8.00,0.57,,,
110,TDr1526006,Abuja,2020,1,22,Augmented,APT,0.75,2,2,244.5,0.027166667,135,0.015,2,1,1,4.00,4.00,1.00,,,
111,TDr8902665,Abuja,2020,1,23,Augmented,APT,0.526,3,3,210,0.023333333,180.75,0.020083333,2,1,0.666666667,4.00,4.00,0.67,,,
112,TDr9519177,Abuja,2020,1,23,Augmented,APT,0.75,5,3,216,0.024,141,0.015666667,5.3,2,1.06,10.60,10.60,0.53,,,
113,TDr9518544,Abuja,2020,1,23,Augmented,APT,0.737,2,3,202.5,0.0225,142.5,0.015833333,2.9,4,1.45,5.80,5.80,0.36,,,
114,TDr1525208,Abuja,2020,1,23,Augmented,APT,0.588,5,3,180,0.02,147,0.016333333,8.4,1.4,1.68,16.80,16.80,1.20,,,
115,TDrMeccakusa,Abuja,2020,1,23,Augmented,APT,0.75,1,2,225,0.025,135,0.015,2,3,2,4.00,4.00,0.67,,,
1,TDr8902665,Kabba,2020,1,1,Augmented,APT,0.46,3,2,196.25,0.021805556,183.75,0.020416667,2.3,2,1.075,8.60,8.60,0.54,,,
2,TDr9518544,Kabba,2020,1,1,Augmented,APT,0.291,4,3,195,0.021666667,146.25,0.01625,4.3,1,0.74,7.40,7.40,0.74,,,
3,TDrMeccakusa,Kabba,2020,1,1,Augmented,APT,0.252,5,3,201.75,0.022416667,201,0.022333333,3.7,1.75,0.825,6.60,6.60,0.47,,,
4,TDr9519177,Kabba,2020,1,1,Augmented,APT,0.5,4,2,202.5,0.0225,161.25,0.017916667,3.3,1.6,0.96,9.60,9.60,0.60,,,
5,TDr1532012,Kabba,2020,1,1,Augmented,APT,0.773,5,3,177,0.019666667,147,0.016333333,4.8,1.666666667,1.4,8.40,8.40,0.84,,,
6,TDrMeccakusa,Kabba,2020,1,2,Augmented,APT,0.377,3,3,205,0.022777778,195,0.021666667,4.2,1.25,0.575,4.60,4.60,0.46,,,
7,TDr9518544,Kabba,2020,1,2,Augmented,APT,0.281,4,3,205.5,0.022833333,163.5,0.018166667,2.3,1,0.4,2.40,2.40,0.40,,,
8,TDr8902665,Kabba,2020,1,2,Augmented,APT,0.297,3,2,192.5,0.021388889,166.25,0.018472222,1.2,1,0.433333333,2.60,2.60,0.43,,,
9,TDr9519177,Kabba,2020,1,2,Augmented,APT,0.377,3,2,240,0.026666667,165,0.018333333,1.3,1,0.733333333,4.40,4.40,0.73,,,
10,TDr1525224,Kabba,2020,1,2,Augmented,APT,0.758,3,2,175,0.019444444,142.5,0.015833333,2.2,1.5,0.3,2.40,2.40,0.20,,,
11,TDr9519177,Kabba,2020,1,3,Augmented,APT,0.548,4,2,187.5,0.020833333,148.75,0.016527778,1.2,2,0.22,2.20,2.20,0.11,,,
12,TDr8902665,Kabba,2020,1,3,Augmented,APT,0.5,5,2,189,0.021,144,0.016,1.1,1,1.1,2.20,2.20,1.10,,,
13,TDr1525113,Kabba,2020,1,3,Augmented,APT,0.45,1,2,187.5,0.020833333,120,0.013333333,1.1,1.4,1.12,11.20,11.20,0.80,,,
14,TDrMeccakusa,Kabba,2020,1,3,Augmented,APT,0.307,5,3,191.25,0.02125,205.5,0.022833333,5.6,1,0.475,3.80,3.80,0.48,,,
15,TDr9518544,Kabba,2020,1,3,Augmented,APT,0.115,4,2,180,0.02,150.75,0.01675,1.9,2,0.475,3.80,3.80,0.24,,,
16,TDr9519177,Kabba,2020,1,4,Augmented,APT,0.409,4,2,206.25,0.022916667,146.25,0.01625,1.9,1,0.175,1.40,1.40,0.18,,,
17,TDr8902665,Kabba,2020,1,4,Augmented,APT,0.5,4,2,180,0.02,153,0.017,0.7,3,0.94,9.40,9.40,0.31,,,
18,TDr1531002,Kabba,2020,1,4,Augmented,APT,0.669,5,3,203,0.022555556,156,0.017333333,4.7,1.25,0.55,4.40,4.40,0.44,,,
19,TDr9518544,Kabba,2020,1,4,Augmented,APT,0.144,4,2,206.25,0.022916667,157.5,0.0175,2.2,1.75,0.8,6.40,6.40,0.46,,,
20,TDrMeccakusa,Kabba,2020,1,4,Augmented,APT,0.338,4,3,210,0.023333333,213.75,0.02375,3.2,1.75,0.7,5.60,5.60,0.40,,,
21,TDr9519177,Kabba,2020,1,5,Augmented,APT,0.45,4,3,204,0.022666667,144,0.016,2.8,0.6,0.22,2.20,2.20,0.37,,,
22,TDr9518544,Kabba,2020,1,5,Augmented,APT,0.222,5,2,189,0.021,147,0.016333333,1.1,1,0.166666667,1.00,1.00,0.17,,,
23,TDr8902665,Kabba,2020,1,5,Augmented,APT,0.5,3,2,190,0.021111111,135,0.015,0.5,3,0.8,1.60,1.60,0.27,,,
24,TDrMeccakusa,Kabba,2020,1,5,Augmented,APT,0.326,1,2,198,0.022,162,0.018,0.8,1.6,0.7,7.00,7.00,0.44,,,
25,TDr1542024,Kabba,2020,1,5,Augmented,APT,0.744,5,3,219,0.024333333,141,0.015666667,3.5,1.8,0.42,4.20,4.20,0.23,,,
26,TDr9518544,Kabba,2020,1,6,Augmented,APT,0.246,5,3,183,0.020333333,148.5,0.0165,2.1,1,0.62,6.20,6.20,0.62,,,
27,TDr1525178,Kabba,2020,1,6,Augmented,APT,0.775,5,2,180,0.02,147,0.016333333,3.1,2.666666667,0.666666667,4.00,4.00,0.25,,,
28,TDr9519177,Kabba,2020,1,6,Augmented,APT,0.445,3,2,191.25,0.02125,138.75,0.015416667,2,2,0.2,0.40,0.40,0.10,,,
29,TDr8902665,Kabba,2020,1,6,Augmented,APT,0.485,1,2,180,0.02,125,0.013888889,0.2,1,0.45,1.80,1.80,0.45,,,
30,TDrMeccakusa,Kabba,2020,1,6,Augmented,APT,0.322,2,2,215,0.023888889,186.25,0.020694444,0.9,2,0.9,3.60,3.60,0.45,,,
31,TDr9519177,Kabba,2020,1,7,Augmented,APT,0.443,2,2,215,0.023888889,145,0.016111111,1.8,1,0.525,4.20,4.20,0.53,,,
32,TDr1525067,Kabba,2020,1,7,Augmented,APT,0.752,4,3,218.25,0.02425,165,0.018333333,2.1,1.4,0.92,9.20,9.20,0.66,,,
33,TDrMeccakusa,Kabba,2020,1,7,Augmented,APT,0.413,5,3,198,0.022,198,0.022,4.6,1,0.675,5.40,5.40,0.68,,,
34,TDr9518544,Kabba,2020,1,7,Augmented,APT,0.239,4,2,187.5,0.020833333,146.25,0.01625,2.7,1,0.3,1.80,1.80,0.30,,,
35,TDr8902665,Kabba,2020,1,7,Augmented,APT,0.24,3,2,180,0.02,187.5,0.020833333,0.9,2,0.375,3.00,3.00,0.19,,,
36,TDr8902665,Kabba,2020,1,8,Augmented,APT,0.371,4,2,183,0.020333333,156,0.017333333,1.5,1.4,0.52,5.20,5.20,0.37,,,
37,TDr9519177,Kabba,2020,1,8,Augmented,APT,0.4,5,3,192.5,0.021388889,187.5,0.020833333,2.6,1.25,0.3,2.40,2.40,0.24,,,
38,TDr9518544,Kabba,2020,1,8,Augmented,APT,0.093,4,2,186,0.020666667,165,0.018333333,1.2,1.25,0.6,4.80,4.80,0.48,,,
39,TDr1542068,Kabba,2020,1,8,Augmented,APT,0.629,4,2,217.5,0.024166667,138.75,0.015416667,2.4,1.666666667,1.433333333,8.60,8.60,0.86,,,
40,TDrMeccakusa,Kabba,2020,1,8,Augmented,APT,0.318,3,3,195,0.021666667,210,0.023333333,4.3,1.2,0.92,9.20,9.20,0.77,,,
41,TDrMeccakusa,Kabba,2020,1,9,Augmented,APT,0.389,5,3,207,0.023,192,0.021333333,4.6,,,,,,,,
